PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202412,1,130510794,14029010004,1735119057828,26,UNILEVER SRI LANKA LTD,LIFEBUOY,"LIFEBUOY/80/ML/PBT/STRONG & THICK HEALTH SHAMPOO WITH RICE WATER PROTEIN + VITAMIN E/FREE/LIFEBUOY/75/GM/EWREP/MILD CARE WITH MILK PROTEIN ",340,"80ML ",PBT,,1735119057828-unilever sri lanka ltd-lifebuoy#3.png
202412,1,130510794,14029010004,1735119307062,26,UNILEVER SRI LANKA LTD,LIFEBUOY,"LIFEBUOY/80/ML/PBT/AYURVEDA CARE HEALTH PANCHARATHNA SHAMPOO/FREE/LIFEBUOY/75/GM/EWREP/COOL FRESH WITH MENTHOL ",340,"80ML ",PBT,,1735119307062-unilever sri lanka ltd-lifebuoy#3.png
202412,1,130510794,14029010004,1735209197129,43,EPP LTD,R.B,"R.B/1/KG/PBT/SOYA CATERING SAUCE ",0,1KG,PBT,Delete the Item,1735209197129-epp ltd-r-b#3.png
202412,1,130510794,14029010004,1735123556258,26,UNILEVER SRI LANKA LTD,DOVE,"DOVE/180/ML/PBT/NUTRI SERUM HAIR FALL RESCUE NOURISHING SHAMPOO/FREE/DOVE/40/ML/PBT/NUTRITIVE SOLUTION INTENSE REPAIR CONDITIONER ",750,"180ML ",PBT,,1735123556258-unilever sri lanka ltd-dove#3.png
202412,1,130510794,14029010004,1735191981917,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,"CHANDANALEPA/75/GM/CDB/KHOMBA AYURVEDA SOAP ",220,"75GM ",CDB,,1735191981917-sanjeewaka ayurvedic products-chandanalepa#3.png
202412,1,130510794,14029010004,1735021772322,27,UNILEVER SRI LANKA LTD,CLOSE UP,CLOSE UP/120/GM/CDB/EVERFRESH RED HOT ZINC FRESH TECHNOLOGY 18 HRS FRESH BREATH/SAVE RS.90/=,320,"120GM ",CDB,,1735021772322-unilever sri lanka ltd-close up#3.png
202412,1,130510794,14029010004,1735110473254,28,PRABODHI FOOD PRODUCTS,PRABODHI,"PRABODHI/100/GM/PLPCH/TURMERIC POWDER ",560,100GM,"PLPCH ",,1735110473254-prabodhi food products-prabodhi#3.png
202412,1,130510794,14029010004,1734422426148,19,UNILEVER SRI LANKA LTD,FAIR & LOVELY ADVANCED MULTI VITAMIN,"FAIR & LOVELY IS NOW GLOW & LOVELY/50/GM/CDB/ADVANCED MULTI VITAMIN SERUM IN CREAM HD GLOW WITH VITAMINS B3, B6, C & E/FREE/SCRUNCHIES 2NO",650,"50GM ",CDB,,1735110473254-prabodhi food products-prabodhi#3.png
202412,1,101298428,20566010002,1734926927599,6,MALIBAN BISCUIT MANUFACTORIES,"MALIBAN ",MALIBAN/490/G/PLPCH/FAMILY PACK CREAM CRACKER PRICE OFF 60,420,490G,"PLPCH ",,1735110473254-prabodhi food products-prabodhi#3.png
202412,1,55235153,31201010004,1735558220121,17,WONRICH DAIRY PVT LTD,WONRICH,WONRICH/80/GM/PLCUP/STRAWBERRY FLAVOURED JELLY MIX,80,"80GM ","PLCUP ",,1735558220121-wonrich dairy pvt ltd-wonrich#3.png
202412,1,8144212,10590010001,1735556749024,43,CARGILLS AGRIFOODS LTD,KIST,KIST/110/GM/PLPCH/SQUEEASYBUDY TOMOTO SAUCE,150,110GM,PLPCH,,1735556749024-cargills agrifoods ltd-kist#3.png
202412,1,125882459,61402010013,1735188144558,19,EURO COSMETICS MANUFACTURES,VIANA,VIANA/BEAUTE/ENHANCE/MY FAIRNESS/DAY CREAM/SPF 20+/FOR ALL SKINS/30 ML/TUBE,1400,30 ML,TUBE,,1735188144558-euro cosmetics manufactures-viana#3.png
202412,1,58046786,19705010001,1734928431788,24,PIYARA FOOD PRODUCTS,"PIYARA ",PIYARA/SPECIAL/NOODLES/500 GM/PLPCH,220,500 GM,PLPCH,,1734928431788-piyara food products-piyara #3.png
202412,1,77774047,18483010002,1735535004511,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,"SUNLIGHT/1000/GM/CLEAN & CITRUS FRESH/PLPCH ",380,1000GM,"PLPCH ",,1735535004511-unilever sri lanka ltd-sunlight detergent#3.png
202412,1,43732862,62401010001,1735539012127,16,UNILEVER SRI LANKA LTD,"SUNLIGHT  ",SUNLIGHT WITH REAL LEMON POWER LAUNDRY BAR (100*4) 400GM,105,400GM,"EWRPK ",,1735539012127-unilever sri lanka ltd-sunlight  #3.png
202412,1,43732862,62401010001,1735538642487,16,UNILEVER SRI LANKA LTD,"WONDERLIGHT ",WONDERLIGHT JASMINE LAUNDRY BAR (110*2) 220GM,170,220GM,"EWRPK ",,1735538642487-unilever sri lanka ltd-wonderlight #3.png
202412,1,43732862,62401010001,1735536701202,13,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS BABY PURE & GENTLE CHOOTY PACK BABY SOAP WITH OLIVE OIL & MOIST. CREAM 70*2(140GM) SAVE 90,100,140GM,CDBOX,,1735536701202-unilever sri lanka ltd-pears baby#3.png
202412,1,56151135,14060010001,1734423454683,26,UNILEVER SRI LANKA LTD,LIFEBUOY,"LIFEBUOY/175/ML/PLBOT/HEALTH SHAMPOO WITH HERBAL EXTRACT HERBAL SHAMPOO ",520,175ML,"PLBOT ",,1735536701202-unilever sri lanka ltd-pears baby#3.png
202412,1,8158659,17722010002,1735548020435,28,CHOICE FOODS HOLDINGS PVT LTD,CHOICE FOODS,CHOICE FOOD/20/G/EWRPK/GARAM MASALA ORIGNAL,100,20G,"EWRPK ",,1735548020435-choice foods holdings pvt ltd-choice foods#3.png
202412,1,118496323,61303010004,1734587852257,12,SUHATH PRODUCT,KAHATA RASA,KAHATA/RASA/KOTAGALA/NAUM/TEA/50 GM/PLPCH,95,50 GM,PLPCH,,1734587852257-suhath product-kahata rasa#3.png
202412,1,115898349,21307010003,1735565008901,43,GRANDEUR FOOD SOLUTIONS (PVT) LTD,HEINZ,"HEINZ\295\G\PLBT\ TOMATO KETCHUP ",750,295 G,PLBT,,1735565008901-grandeur food solutions -pvt- ltd-heinz#3.png
202412,1,115898349,21307010003,1735565578146,45,SILVERMILL NATURAL BEVERAGE (PVT) LTD,"SILVERMILL COCONUT CREAM ","SILVERMILL\500\ML\TPK\ COCONUT CREAM PREMIUM QUALITY ",590,500 ML,TPK,,1735565578146-silvermill natural beverage -pvt- ltd-silvermill coconut cream #3.png
202412,1,115898349,21307010003,1735567663780,28,GRANDEUR FOOD SOLUTIONS (PVT) LTD,"ST LUCKY FAMILY ",ST LUCKY FAMILY\400\G\PLCUP\RED CURRY PASTE,3400,400 G,"PLCUP ",,1735567663780-grandeur food solutions -pvt- ltd-st lucky family #3.png
202412,1,115898349,21307010003,1735565806892,28,GRANDEUR FOOD SOLUTIONS (PVT)LTD,SUREE,SUREE\400\G\PLCUP\THAI GREEN CURRY PASTE,3400,400 G,"PLCUP ",,1735565806892-grandeur food solutions -pvt-ltd-suree#3.png
202412,1,115898349,21307010003,1735565987116,28,HORIZON CONSUMER PRODUCTS (PVT) LTD,SUPER CHEF,SUPER CHEF\400\G\PLCUP \ GREEN CURRY PASTE,2685,400 G,"PLCUP ",,1735565987116-horizon consumer products -pvt- ltd-super chef#3.png
202412,1,115898349,21307010003,1735564721131,43,EDINBOROUGH PRODUCTS,EDINBOROUGH,"EDINBURGH \3000\G\PLTIN\MAYONNAISE ",4074,3000 G,PLTIN,,1735564721131-edinborough products-edinborough#3.png
202412,1,115898349,21307010003,1735565172582,43,GRANDEUR FOOD SOLUTIONS (PVT) LTD,ROYAL ARM,"ROYAL ARM\180\G\GLBT\HOT RED CHILLI SAUCE ",1250,180 G,GLBT,,1735565172582-grandeur food solutions -pvt- ltd-royal arm#3.png
202412,1,8165962,20624010001,1735550937306,28,KITCHEN DAIYA PRODUCT,KITCHEN DAIYA,"KITCHEN DAIYA /50/GM/PLPCH/CHILLI POWDER ",60,50GM,PLPCH,,1735550937306-kitchen daiya product-kitchen daiya#3.png
202412,1,243909,12208010001,1735532450472,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN,MALIBAN/490/GM/PLPCH/CREAM CRACKER +SAVE RS.60,420,490GM,PLPCH,,1735532450472-maliban biscuit manufactories-maliban#3.png
202412,5,14344,970050002,1734498432778,36,SELECTA MARKETING (PVT)LTD,SELECTA,"SELECTA/2/""/(50MM)/CD COVER/PAINT BRUSH ",545,"2""(50 MM)","CD COVER ",,1735532450472-maliban biscuit manufactories-maliban#3.png
202412,1,118107243,13882010002,1735195812696,6,MALIBAN BISCUIT MANUFACTORIES,"MALIBAN ","MALIBAN/140GM/CDBOX/CHICK BIST/SAVOURY BISCUITS ",350,140GM,"CDBOX ",,1735195812696-maliban biscuit manufactories-maliban #3.png
202412,1,137432148,11105010041,1735535604255,43,"CARGILLS FOOD & BEVERAGE LIMITED ",KIST SQUEEASY BUDDY TOMATO SAUCE,KIST/SQUEEASY BUDDY/TOMATO SAUCE/110/GM/PLPCH,150,110GM,PLPCH,,1735535604255-cargills food - beverage limited -kist squeeasy buddy tomato sauce#3.png
202412,1,8163187,19792010001,1735528169086,10,GAMAGE FOOD PRODUCTS,"GAMAGE ",GAMAGE HYBRIDE SOYA MEAT 60GM,100,60GM,PLPCH,,1735528169086-gamage food products-gamage #3.png
202412,1,88247493,14658010001,1733829610176,13,UNILEVER SRI LANKA LTD,PEARS BABY,"PEARS  /: 70 /GM  / CDBOX  / 100% NATURAL EXTRACTS  BEE,S HONEY",125,70  GM,"CDBOX ",,1735528169086-gamage food products-gamage #3.png
202412,1,88247493,14658010001,1733828947615,13,UNILEVER SRI LANKA LTD,"PEARS ","PEARS  / 70 /  GM / CDBOX  /100% NATURAL EXTRACTS RATHMAL ",125,"70 GM ","CDBOX ",,1735528169086-gamage food products-gamage #3.png
202412,1,88247493,14658010001,1734513715336,6,MALIBAN BISCUIT MANUFACTORIES,"MALIBAN ",MALIBAN  / 490 GM  / PLPCH  / CREAM CRACKER FAMILY PACK /SAVE 60/=,420,"490 GM  ","PLPCH ",,1735528169086-gamage food products-gamage #3.png
202412,1,88247493,14658010001,1733828487716,13,UNILEVER SRI LANKA LTD,"PEARS ","PEARS / 70 / GM / CDBOX/ 100% NATURAL EXTRACTS KOKUM ",125,70 GM,"CDBOX ",,1735528169086-gamage food products-gamage #3.png
202412,1,792829,19443010001,1735453269814,12,LINTON TEA (PVT) LTD,"K & K ",K & K DOUBLE TEA 40 GM PLPCH,90,40 GM,PLPCH,,1735453269814-linton tea -pvt- ltd-k - k #3.png
202412,1,86557992,13723010001,1733986166435,16,UNILEVER SRI LANKA LTD,SUNLIGHT,SUNLIGHT/400(100G×4)/GM/EWREP/REAL LEMON POWER,420,400GM(100G×4),"EWREP ",,1735453269814-linton tea -pvt- ltd-k - k #3.png
202412,1,86557992,13723010001,1735450495579,19,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS/50/ML/PBT/RATHMAL BABY CREAM FOR SOOTHING SKIN/SAVE RS.15/=,165,"50ML ",PBT,,1735450495579-unilever sri lanka ltd-pears baby#3.png
202412,1,86557992,13723010001,1735457373686,15,HAYLEYS CONSUMER PRODUCTS LTD.,TIDE,"TIDE/500/GM/PLPCH/DOUBLE POWER JASMINE & ROSE ",350,"500GM ","PLPCH ",,1735457373686-hayleys consumer products ltd--tide#3.png
202412,1,86557992,13723010001,1735451015063,30,UNILEVER SRI LANKA LTD,PEARS BABY,"PEARS/50/ML/CDB/MAGIC DROPS REFRESHED SKIN, IRRESISTIBLE BABY FRAGRANCE/FREE/STORY BOOK/1NO",360,"50ML ",CDB,,1735451015063-unilever sri lanka ltd-pears baby#3.png
202412,1,86557992,13723010001,1735370650626,13,SIDDHALEPA AYURVEDA EXPORTS,PABODA,"PABODA/90/GM/CDB/TURMERIC, KOHOMBA, PANGIRI, RED SANDALWOOD ORIGINAL AYURVEDA SOAP/SAVE RS. 15/=",135,"90GM ",CDB,,1735451015063-unilever sri lanka ltd-pears baby#3.png
202412,1,86557992,13723010001,1734423320864,19,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS/100/ML/PBT/BEDTIME BABY CREAM/FREE/PEARS/70/GM/CDB/ACTIVE FLORAL WITH MOISTURE CREAM CHOOTY PACK,370,"100ML ",PBT,,1735451015063-unilever sri lanka ltd-pears baby#3.png
202412,1,113830155,81301010012,1733562349517,13,DELMAR LANKA PVT LTD,CALIN BABY,"CALIN BABY/65/GM/CDBOX/MILKY SOAP ",90,65GM,"CDBOX ",,1735451015063-unilever sri lanka ltd-pears baby#3.png
202412,2,131557618,81301020009,1735447705857,2,"NNR DISTRIBUTORS ",NNR,"NNR/180+5/ML/PLCUP/ORANGE FLAVOURED DRINK ",50,180+5ML,"PLCUP ",,1735447705857-nnr distributors -nnr#3.png
202412,2,131557618,81301020009,1735447535356,2,"NNR DISTRIBUTORS ",NNR,"NNR/180+5/ML/PLCUP/MANGO FLAVOURED DRINK ",50,180+5ML,"PLCUP ",,1735447535356-nnr distributors -nnr#3.png
202412,1,46005941,13401010001,1735459777124,20,NESTLE LANKA,"LACTOGROW CLASSIC ",LACTOGROW  \300\G\CD BOX\CLASSIC 3  1TO5 YEARS SAVE R.S 200,1000,300G,CD BOX,,1735459777124-nestle lanka-lactogrow classic #3.png
202412,1,45891486,13401010006,1735454083350,17,ROYAL DAIRY LANKA (PVT) LTD,ROYAL,"ROYAL\80\ML\PLCUP\JELLY YOGHURT ",70,80ML,"PLCUP ",,1735454083350-royal dairy lanka -pvt- ltd-royal#3.png
202412,1,45257790,11403010006,1734585042901,10,FREELAN ENTERPRISES (PVT) LTD,FREELAN,FREELAN CUTTLEFISH  FLAVOUR /BUNTY PACK/50GM/SAVE 10 /PLPCH,50,50MP,PLPCH,,1735454083350-royal dairy lanka -pvt- ltd-royal#3.png
202412,1,118265274,14320010002,1735190577270,10,MR.COOK FOOD(PVT)LTD,DESHAA,DESHAA/40/GM/PLPCH/CHICKEN FLAVOUR SOYA MEAT,60,40GM,PLPCH,,1735190577270-mr-cook food-pvt-ltd-deshaa#3.png
202412,1,118265274,14320010002,1735190840520,10,MR.COOK FOOD(PVT)LTD,DESHAA,DESHAA/40/GM/PLPCH/ROAST CHICKEN FLAVOUR SOYA MEAT,60,40GM,PLPCH,,1735190840520-mr-cook food-pvt-ltd-deshaa#3.png
202412,1,8152861,13664010001,1735021262622,12,LUMBINI TEA FACTORY,LUMBINI.,LUMBINI/175/GM/PLPCH/BOP SPECIAL REGULAR BLACK TEA LOOSE LEAF TEA,590,175 GM,PLPCH,,1735021262622-lumbini tea factory-lumbini-#3.png
202412,1,63323696,14049010001,1735109157272,12,"NEW U.K.D DISTRIBUTORS ","AROMA ","AROMA/50GM/PLPCH/TEA ",140,"50GM ","PLPCH ",,1735109157272-new u-k-d distributors -aroma #3.png
202412,1,8153559,13734010001,1735104394255,13,SWADESHI INDUSTRIAL WORKS LTD,RANI,"RANI/65GM/CDBOX/SANDALWOOD WITH LAVENDER ",100,"65GM ","CDBOX ",,1735104394255-swadeshi industrial works ltd-rani#3.png
202412,1,85887616,13723010003,1735019467274,6,SACHIE BISCUITS (PVT) LTD,SACHIE,SACHIE/360GM/PLPCH/MEGA MARIE BISCUIT,290,"360GM ","PLPCH ",,1735019467274-sachie biscuits -pvt- ltd-sachie#3.png
202412,1,426264,10202010003,1734684318495,19,UNILEVER SRI LANKA LTD,PEARS BABY,"PEARS/50/ML/PBT/RATHMAL BABY CREAM FOR SOOTHING SKIN ",180,50ML,PBT,,1735019467274-sachie biscuits -pvt- ltd-sachie#3.png
202412,2,792887,19766020001,1735362790714,2,SAJA FRUIT CANNERIES,"SAJA ",SAJA VANILA 190 ML RGB,150,190 ML,RGB,,1735362790714-saja fruit canneries-saja #3.png
202412,1,133670162,14593010001,1735374150304,10,CEYLON AGRO INDUSTRIES,SAVEE,"PRIMA SAVEE/90/GM/PLPCH/NAI MIRIS FLAVOUR ",170,"90GM ","PLPCH ",,1735374150304-ceylon agro industries-savee#3.png
202412,1,133670162,14593010001,1735373512534,10,LAKLIGHTS PRODUCTS,LAKLIGHTS,"LAKLIGHTS/90/GM/PLPCH/PRAWN FLAVOUR/FREE/LAKLIGHTS/15/GM/PLPCH/TOMATO SAUCE ",160,"90GM ","PLPCH ",,1735373512534-laklights products-laklights#3.png
202412,1,133670162,14593010001,1735365269763,7,SUPER STAR CONFECTIONERY,SUPER STAR,"SUPER STAR/700/GM/CDB/HAPPY BIRTHDAY CHOCOLATE FLAVOURED ",1350,700GM,"CDB ",,1735365269763-super star confectionery-super star#3.png
202412,1,133670162,14593010001,1735370650626,13,SIDDHALEPA AYURVEDA EXPORTS,PABODA,"PABODA/90/GM/CDB/TURMERIC, KOHOMBA, PANGIRI, RED SANDALWOOD ORIGINAL AYURVEDA SOAP/SAVE RS. 15/=",135,"90GM ",CDB,,1735370650626-siddhalepa ayurveda exports-paboda#3.png
202412,1,133670162,14593010001,1735374249760,10,MR. COOK FOOD (PVT) LTD.,DESHA,"DESHA/40/GM/PLPCH/CHICKEN FLAVOUR ",60,"40GM ","PLPCH ",,1735374249760-mr- cook food -pvt- ltd--desha#3.png
202412,1,42745430,81301080001,1735013997636,39,DSL ENTERPRISES (PVT) LTD,SPEED RUNNER,SPEED RUNNER/1/NO/ULTRA FINE BALL POINT PENS,25,1NO,,,1735374249760-mr- cook food -pvt- ltd--desha#3.png
202412,1,118462843,20698010002,1735361829387,29,ANTLER INDUSTRIES (PVT) LTD,"AROMA ","AROMA/30/ML/PLPCH/PINK DREAM ",25,30ML,PLPCH,,1735361829387-antler industries -pvt- ltd-aroma #3.png
202412,5,10887,36050011,1735379667491,37,NIPPON PAINT LANKA (PVT) LTD,NIPPON PAINT BREEZE,"NIPPON PAINT/4/LTR/PL CANISTER/BREEZE 3 IN 1 WATERPROOFING PAINT,BRILLIANT WHITE ",10170,4LTR,"PL CANISTER ",,1735379667491-nippon paint lanka -pvt- ltd-nippon paint breeze#3.png
